"","StationNum","SS","Project","Gridnum","DecidR","Decid1","Decid2","Decid3","Decid4","Decid5","Decid6","Decid7","Decid8","Decid9","MixedwoodR","Mixedwood1","Mixedwood2","Mixedwood3","Mixedwood4","Mixedwood5","Mixedwood6","Mixedwood7","Mixedwood8","Mixedwood9","PineR","Pine1","Pine2","Pine3","Pine4","Pine5","Pine6","Pine7","Pine8","Pine9","SpruceR","Spruce1","Spruce2","Spruce3","Spruce4","Spruce5","Spruce6","Spruce7","Spruce8","Spruce9","TreedBogR","TreedBog1","TreedBog2","TreedBog3","TreedBog4","TreedBog5","TreedBog6","TreedBog7","TreedBog8","TreedBog9","TreedFenR","TreedFen1","TreedFen2","TreedFen3","TreedFen4","TreedFen5","TreedFen6","TreedFen7","TreedFen8","TreedFen9","TreedSwampR","TreedSwamp1","TreedSwamp2","TreedSwamp3","TreedSwamp4","TreedSwamp5","TreedSwamp6","TreedSwamp7","TreedSwamp8","TreedSwamp9","GrassHerb","Shrub","GraminoidFen","Marsh","ShrubbyBog","ShrubbyFen","ShrubbySwamp","Bare","SnowIce","Water","UrbanIndustrial","UrbanResidence","RuralResidentialIndustrial","IndustrialSiteRural","WindGenerationFacility","OtherDisturbedVegetation","MineSite","PeatMine","WellSite","Pipeline","TransmissionLine","SeismicLineNarrow","SeismicLineWide","RoadHardSurface","RailHardSurface","RoadTrailVegetated","RoadVegetatedVerge","RailVegetatedVerge","CultivationCrop","CultivationAbandoned","CultivationRoughPasture","CultivationTamePasture","HighDensityLivestockOperation","BorrowpitsDugoutsSumps","MunicipalWaterSewage","Reservoirs","Canals","CCDecidR","CCDecid1","CCDecid2","CCDecid3","CCDecid4","CCMixedwoodR","CCMixedwood1","CCMixedwood2","CCMixedwood3","CCMixedwood4","CCPineR","CCPine1","CCPine2","CCPine3","CCPine4","CCSpruceR","CCSpruce1","CCSpruce2","CCSpruce3","CCSpruce4","g2x2","g3x3","g4x4","g5x5","Station"
"16","10","BG_15_10","BG","15",0,0,0,0,0,71261.4808823374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92532.7984475792,71988.3208654988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.48154420773,5025.92734965017,60877.551472907,4999.775681598,0,0,0,0,0,0,27368.3771465599,15798.3000567962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938.53611280933,810.650421233113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599.82620701441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"17","10","BG_2_10","BG","2",375.765010990089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498.20871030577,0,0,0,0,0,0,0,0,0,29009.8223628361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14002.3384906096,6200.30617349455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211096.715785631,1191.92011675247,0,0,0,0,0,0,0,0,0,0,0,0,0,41118.9401425648,52505.9623814814,0,0,21,0,0,3,10
"18","10","BG_11_10","BG","11",0,0,0,0,0,130222.090830329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77808.4223475536,92.3180026085654,0,0,0,0,0,0,0,0,0,0,706.312713288631,0,0,0,0,0,0,42505.6950012492,6278.51466065698,17629.683700964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347.39022945489,67889.4276033975,0,0,2611.03207272162,0,0,0,0,0,0,0,0,0,0,0,6408.06670979935,3501.08926739756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"19","10","BG_10_10","BG","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543.21526664685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40888.9771407297,0,0,214910.201070411,0,0,3198.96753154662,0,0,0,0,0,0,0,0,0,0,0,0,7900.06102035854,7357.1262077375,0,0,0,0,0,77180.6461307745,0,0,0,0,0,0,0,0,0,0,0,0,1207.90020214986,0,0,1812.90921660687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"20","10","BG_13_10","BG","13",0,0,0,0,53891.6058666669,273950.24782025,0,0,0,0,0,0,0,0,9345.19483773503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687.2477150192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054.72462024845,14727.7683948239,2523.44037430293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.816685717308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"21","10","BG_6_10","BG","6",0,0,0,0,256460.776247638,0,0,0,0,0,0,0,0,0,0,37897.8406183595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27625.4400524579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23121.480993877,0,0,0,0,0,0,0,0,0,0,0,0,0,13077.7702712835,0,0,0,0,0,0,0,0,0,0,0,1538.00140764139,278.644289050596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"22","10","BG_17_10","BG","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27780.011658472,0,0,0,0,0,0,0,0,33374.7686891137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.212398570927,0,0,0,0,0,0,0,0,0,3563.74786661818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295187.234400201,0,0,0,0,0,0,0,21,0,0,3,10
"23","10","BG_4_10","BG","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92731.1802139121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99631.7339471279,0,0,0,0,0,0,0,0,35393.041911539,20550.1480836294,65963.4497896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8362.86276666016,0,0,30515.9230506777,6851.63887811692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"24","10","BG_9_10","BG","9",0,0,0,0,105696.898692702,44976.6873632176,0,0,0,0,0,0,0,0,0,0,0,1039.76879282527,119420.610866407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23385.7802458286,0,0,0,0,0,0,0,5387.5208710293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.001941613038,2670.65471679118,18749.2396997718,0,0,37772.8831313563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"25","10","BG_14_10","BG","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64795.2970242352,115322.140957851,6069.20371196733,111088.993368504,47657.2853341268,7419.36538737495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140.70702913186,2507.01416208178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"26","10","BG_18_10","BG","18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55562.5442833764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206124.023378571,0,93749.3140976788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.935544779345,0,0,0,0,0,0,0,0,0,0,0,0,3616.22686153398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"27","10","BG_5_10","BG","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58761.9560771584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50899.5499916951,165427.857416061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57695.5178236989,3049.78390762403,0,0,0,0,0,654.140782818033,0,0,0,0,0,0,0,0,10979.9370854012,0,0,6149.18685691817,6382.08454389132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"28","10","BG_7_10","BG","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12529.562889177,479.575500980255,0,0,0,0,0,0,0,0,27211.2109347768,257076.227018531,33228.0250656249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460.98374674513,17191.8659863527,0,6822.49484677996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"29","10","BG_12_10","BG","12",0,0,0,0,194948.402498747,0,0,2402.38862752015,0,0,0,0,0,0,0,0,0,993.881848113855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25875.3598677434,93.2363161153671,58.6833990123788,30.2214055894337,15.844980609347,10.9061304048121,0,0,0,0,0,0,0,0,0,0,0,8464.33282710121,7755.62422817661,0,0,0,1232.68068155598,0,0,0,0,0,0,61118.4807110642,0,0,0,0,5579.39112574426,29865.8211736413,0,0,327.04712914612,3865.45368521336,0,856.480539897953,8041.68065829745,0,0,0,0,0,0,8464.05756723518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"30","10","BG_16_10","BG","16",0,0,0,0,0,29436.1417071781,0,0,0,0,0,0,0,0,0,49823.9180049597,157676.066938215,0,0,0,0,0,0,0,735.578301784298,0,0,1658.43984154754,0,0,0,0,0,0,0,0,396.371862899138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.975897095195,0,0,0,0,0,0,0,0,0,6466.12797093275,0,0,5230.66708578541,3162.8803522569,0,4089.68586816099,3887.93392739679,0,0,0,0,0,0,4623.93369936596,0,0,0,0,0,0,0,0,41119.5716157141,0,0,0,0,50921.5961595125,0,0,0,0,0,0,0,0,0,21,0,0,3,10
"31","100","BG_17_100","BG","17",0,0,0,0,0,41023.2138120345,163681.100692656,0,0,0,0,0,0,0,0,0,1330.77607472506,0,0,0,0,0,0,0,0,0,63121.9567553037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13524.6679819834,6505.67462972007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36668.6819659319,0,0,0,0,0,0,0,0,0,0,5751.40326965521,0,0,3095.71174828574,0,0,0,0,0,0,0,0,14838.3675331911,0,0,0,911.350554576175,0,0,3077.38666631798,1938.60883966478,0,0,0,0,0,0,0,0,0,0,0,0,4531.10824555304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,100
"32","100","BG_5_100","BG","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133934.524369505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17673.6320952278,2036.84944203657,0,0,0,0,0,0,0,0,0,190244.869413055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8925.65813214566,7184.49291862262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,100
"33","100","BG_10_100","BG","10",0,0,0,0,34559.6235382259,220728.352602114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9885683210897,0,20287.7814174312,0,0,0,0,0,0,0,0,0,0,0,0,5.76915117477473,0,0,0,52503.3306862293,0,0,3763.89859168741,0,0,0,0,0,0,0,0,0,0,0,0,7.65003351896897,0,0,0,0,0,28099.6906756269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,100
"34","100","BG_15_100","BG","15",0,0,0,0,8085.78924123294,63.392770041606,0,0,0,0,0,0,0,0,8028.9363487858,0,0,0,0,0,0,0,0,0,65256.3635891442,9307.68326096428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46805.8570919016,60645.4105365862,0,0,0,0,0,0,0,0,123736.390294065,0,0,32466.8735077087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5603.30864332769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,100
